video_id,title,video_description,channel_title,publish_time,thumbnail_url,video_url,duration_minutes,formatted_duration
U8pdedzPo-Y,HOW to make your SEASCAPES come ALIVE!,"Join TISCH ACADEMY + LEVEL UP YOUR ART! https://tisch.academy/

Let's paint AWESOME Still Life paintings! https://www.andrewtischler.com/simple-still-life-tutorial/

Take your Portrait Paintings even further! 
https://www.andrewtischler.com/portrait-painting-workshop/

The OIL PAINT I use:
https://blueridgeoilpaint.com/product-category/oil-colors/sets

The PAINT BRUSHES I use:
https://www.rosemaryandco.com/?u=TISCH24

Materials Used in this demonstration:
30x60"" Belgian Linen Stretcher with Belle Arte 90UP (Universal Acrylic Primed)
Blue Ridge Colours Used: Cremnitz White / Titanium White / Burnt Umber / Burnt Sienna / Yellow Ochre / Cadmium Lemon / Hansa Yellow / Cad Red Light / Quinacridone Magenta / Ultramarine Blue / Cobalt Teal / Pthalo Blue / Pthalo Green
Liquin Original + Liquin Impasto Medium used, made by Winsor and Newton. 

SUBSCRIBE THROUGH MY WEBSITE: Be the first to view my YouTube tutorials - 24 hours before they are LIVE and stay in touch! Stay up-to-date with the latest NEWS news from the studio, exclusive DEALS and MORE! Go to: https://www.andrewtischler.com/subscribe

Connect with me:
Instagram: https://www.instagram.com/andrew_tischler_artist
Facebook: https://www.facebook.com/AndrewTischlerArtist

Hey! Want to take your art to the next LEVEL? I make videos sharing vital painting techniques.
I'm Andrew and welcome to my channel! I just love to paint and I've been a professional artist for nearly 20 years. Teaching is my passion; after a thriving career I've decided to give back and share what I have picked up on this journey. Here on YouTube I share techniques used by the old masters, across a wide range of subjects. We will also dive into the materials used in painting, and how to wield them with mastery! I will even feature content specifically designed to help you with your art career, with Q+A videos. 
If that sounds like you, then you should SUBSCRIBE and join me on a fulfilling journey of creativity and discovery.",Andrew Tischler,2023-01-13T02:32:40Z,https://i.ytimg.com/vi/U8pdedzPo-Y/mqdefault.jpg,https://www.youtube.com/watch?v=U8pdedzPo-Y,10.88,10:53
buFIvYkjJ4E,How to Draw a Sunset Seascape / Acrylic Painting / STEP BY STEP #97,"Today, I painted  a view of Sunset Sea.
Beginners can draw along easily.
Follow me step by step.
Please subscribe and like.
Thank you~~

Colors listed on the screen
-Acrylic painting
-Canvas 30cm*26cm
BGM uses the YouTube library

#painting #acrylicpainting #sunset #sea  #beach
#art #artwork",Acrylic Painting Tutorial,2024-11-21T10:34:00Z,https://i.ytimg.com/vi/buFIvYkjJ4E/mqdefault.jpg,https://www.youtube.com/watch?v=buFIvYkjJ4E,16.93,16:56
aH9o9xQtYn8,Easy Seascape Painting for beginners #acrylicpainting #shorts,,Little Fantasy art,2024-05-03T04:12:23Z,https://i.ytimg.com/vi/aH9o9xQtYn8/mqdefault.jpg,https://www.youtube.com/watch?v=aH9o9xQtYn8,0.88,0:53
xXSCo0nHHHw,How To Paint A Seascape And Wave For Beginners Full Tutorial - Paintings By Justin,"Head over and join the channel as a platinum member to access weekly detailed live-streams for members only ! I’m not taking many people because I want to be able to interact with each member thoroughly during each stream so head over !! Click here 

http://Youtube.com/paintingsbyjustin/join











SIGN UP ASAP ! https://www.patreon.com/Paintingsbyjustin

How to paint a beautiful seascape !! Full tutorial ! 
Here is the paint I use !! https://gamblincolors.com/
Check out https://www.trekell.com/ for awesome brushes !
Colors used   Titanium white , Prussian blue , ivory black , burnt umber , sap green , cadmium yellow , yellow ochre , cadmium red 
Follow me on Twitter http://twitter.com/paintingsjustin
Follow me on Instagram http://instagram.com/paintingsbyjustinwozniak
Follow me on Facebook http://facebook.com/paintingsbyjustinwozniak
Www.paintingsbyjustin.com",Paintings by Justin,2019-04-23T01:23:55Z,https://i.ytimg.com/vi/xXSCo0nHHHw/mqdefault.jpg,https://www.youtube.com/watch?v=xXSCo0nHHHw,57.3,57:18
VjCGJb5ltZM,Acrylic Painting Tutorial - Ocean Sunset (Beginner to Intermediate),"In this acrylic painting tutorial, I wanted to show how to paint a simple and cute ocean sunset scene. This tutorial focuses heavily on blending with acrylics, which can be a tricky thing. We take it step by step to be able to blend a clean pretty sunset sky that is reflected in the water below.

Times have been tough recently, and staying inside to paint is one of the best things that you can do to keep your brain healthy while social distancing or in ""shelter in place"" or in quarantine. So here is a little tutorial for you to do a some painting in these strange times. Learning how to paint is a great way to spend your time while you are inside. Try and relax and destress with this calm little tutorial.

In this painting I used only 4 colors, cyan blue, quinacridone red, medium yellow azo, and titanium white. If you don't have these exact colors, feel free to use any red, blue, yellow, and white. 

I'm on Patreon!
https://www.patreon.com/emilymackeyart

Here is my supplies list!

Liquitex Paints I used - https://amzn.to/3eI5i0W

Liquitex Paint set (if you want to buy in a pack all at once) - https://amzn.to/3cxb8Qp

Canvas Panels - https://amzn.to/3bJkV6t

Brush Recommendations - 

https://amzn.to/30FaEC3

https://amzn.to/3tgDK77

https://amzn.to/3crKg3Z

https://amzn.to/3vkOXp1

Check out “My Favorite Supplies” Page on Amazon for more recommendations! - https://www.amazon.com/shop/emilymackeyart


Links:

https://www.emilymackeyart.com
https://www.instagram.com/emilymackeyart
https://www.facebook.com/emilymackeyart

*Descriptions contain affiliate links. These do not increase your purchase price, but instead provide me with a small commission on any items purchased through our links. It's a great little way for you to support my channel! Thank you!",Emily Mackey Art,2020-03-21T17:24:02Z,https://i.ytimg.com/vi/VjCGJb5ltZM/mqdefault.jpg,https://www.youtube.com/watch?v=VjCGJb5ltZM,15.65,15:39
GP4m1fk8oo8,life’s a beach 🌴🩵☁️🌊 #art #painting #seascape #artshorts #shorts,,Artsy Esme,2024-08-09T15:42:09Z,https://i.ytimg.com/vi/GP4m1fk8oo8/mqdefault.jpg,https://www.youtube.com/watch?v=GP4m1fk8oo8,0.52,0:31
8mNyOUic0IU,Easy way to paint an aurora sky seascape / acrylic painting ideas for beginners ✨️,Easy way to paint an aurora sky seascape painting / acrylic painting ideas #shorts #artvideo #artideas #paintingideas,Artwork By S,2024-12-07T22:22:48Z,https://i.ytimg.com/vi/8mNyOUic0IU/mqdefault.jpg,https://www.youtube.com/watch?v=8mNyOUic0IU,0.35,0:21
mSKQDvadrZA,Capturing the Mystique: Full Moon Seascape Acrylic Painting 🌕🌊,"Capturing the Mystique: Full Moon Seascape Acrylic Painting 🌕🌊

Description:
Welcome to our mesmerizing journey of capturing the ethereal beauty of a full moon seascape through acrylic painting! 🎨🌌 In this immersive tutorial, we delve into the depths of creativity, guiding you step by step as we blend colors and strokes to bring to life the enchanting allure of the moonlit ocean.

With each brushstroke, we'll explore techniques to master the interplay of light and shadow, creating a scene that exudes tranquility and wonder. From the luminous glow of the moon reflecting off the rippling waves to the subtle nuances of the starlit sky, every detail will be meticulously crafted to transport you to a serene realm.

Throughout the process, we'll share insider tips and tricks, unlocking the secrets behind achieving depth and dimension in your paintings. Whether you're a seasoned artist or a budding enthusiast, this tutorial offers a wealth of inspiration and knowledge to elevate your artistic endeavors.

Join us as we embark on this creative odyssey, immersing ourselves in the magic of the night sky and the endless expanse of the sea. Let your imagination soar as we paint under the watchful gaze of the full moon, capturing its mesmerizing beauty on canvas.

So, grab your brushes and palette, and let's embark on this artistic voyage together! Don't forget to hit that subscribe button and ring the bell to stay updated on our latest tutorials, tips, and inspiration. Together, let's unleash the artist within and illuminate the canvas with the brilliance of the full moon seascape! 🌟🎨🌊

Keywords:
- Full moon seascape painting
- Acrylic painting tutorial
- Moonlit ocean painting
- Night sky painting
- Artistic techniques
- Painting tutorial for beginners
- Step by step painting guide
- Art inspiration
- Creativity unleashed
- Acrylic painting tips
- Starlit sky painting
- Ocean waves painting

Hashtags:
#AcrylicPainting #FullMoonSeascape #ArtTutorial #PaintingTechniques #MoonlitOcean #ArtisticInspiration #CreativeJourney #StepByStepPainting #ArtForBeginners #NightSkyPainting #ArtisticExpression #SubscribeNow #ArtisticCommunity",El Drawing Arts,2024-06-22T11:21:00Z,https://i.ytimg.com/vi/mSKQDvadrZA/mqdefault.jpg,https://www.youtube.com/watch?v=mSKQDvadrZA,0.98,0:59
-BX2VrqY8p4,ocean sunset 🌅🧡🌊 #art #painting #seascape #artist #shorts,,Artsy Esme,2024-09-26T15:17:41Z,https://i.ytimg.com/vi/-BX2VrqY8p4/mqdefault.jpg,https://www.youtube.com/watch?v=-BX2VrqY8p4,0.5,0:30
X-yLpw1_wFo,Simple seascape / easy acrylic painting for beginners ✨️,"simple seascape / easy acrylic painting ideas for beginners 

#artideas #paintingideas #acrylicpaintingtechniques #paintingforbeginners #shortsvideo",Artwork By S,2024-05-25T14:13:09Z,https://i.ytimg.com/vi/X-yLpw1_wFo/mqdefault.jpg,https://www.youtube.com/watch?v=X-yLpw1_wFo,0.35,0:21
nLvxou4zp50,Northern lights full moon seascape / acrylic painting for beginners ✨️,"northern lights moon seascape / easy acrylic painting on canvas 
#paintingideas #acrylicpaintingoncanvas #acrylicpaintingtechniques #paintingforbeginners",Artwork By S,2024-02-19T07:20:10Z,https://i.ytimg.com/vi/nLvxou4zp50/mqdefault.jpg,https://www.youtube.com/watch?v=nLvxou4zp50,0.43,0:26
SYEMxCRLGo0,Seascape in Acrylics tutorial | TIPS AND TECHNIQUES!,"Learn to paint a Seascape in Acrylics with this step by step tutorial. I’ll show you the process on how I go about painting in layers to create beautiful paintings! 
Materials:
Acrylic paints of your choice
Indian yellow, cad red medium, ultramarine blue, alizarin crimson, burnt umber, and white.
BRUSHES:
Flats or brights (preferably brights) # 2,4,6,8,10
Rounds #2,4
Canvas panel or stretched canvas 
Water and a mister!

You can make a donation:
PayPal.me/karimgebahi

Website: 
HTTPS://www.Gebahifinearts.com

You can also follow me on :
Facebook: https://www.facebook.com/gebahiartworks

Instagram: https://www.instagram.com/gebahiartworks

Etsy: https://www.etsy.com/shop/KarimGebahi

Merch: https://gebahi-artworks.myteespring.com

You can find Prints of my paintings here:
https://karim-gebahi.pixels.com",Gebahi Artworks,2018-07-24T16:58:57Z,https://i.ytimg.com/vi/SYEMxCRLGo0/mqdefault.jpg,https://www.youtube.com/watch?v=SYEMxCRLGo0,33.03,33:02
4wwsyp3POwo,purple aesthetic seascape painting idea / easy acrylic painting for beginners ✨️,"purple aesthetic seascape / easy acrylic painting ideas for beginners 

#artideas #paintingideas #acrylicpaintingtechniques #paintingforbeginners #shortsvideo",Artwork By S,2024-07-12T20:08:33Z,https://i.ytimg.com/vi/4wwsyp3POwo/mqdefault.jpg,https://www.youtube.com/watch?v=4wwsyp3POwo,0.33,0:20
9Pg-fcLRdPU,Watch Me Paint a Beach Scene Step by Step! Acrylic painting tutorial,"This is a full step by step learn to Beginners Acrylic Painting  Watch Me Paint a Beach Scene Step by Step! Acrylic painting tutorial is easy to follow in acrylics let #CLIVE5ART show you step by step how an easy fun decorative art project    

Easy to follow every part of the painting process to get you a great finished painting. in a fun teaching lesson, using several reference sources to bring you a true teaching experience

 You can paint on any type and size of canvas you like.

Standard brushes used during the lesson by various manufacturers 

#LandscapePainting #AcrylicPainting #clive5art

My Standard Pallet

CADMIUM RED,           
ALIZARIN CRIMSON,    
CADMIUM ORANGE,    
DIOXAZINE PURPLE      
CADMIUM YELLOW     
CERULEAN BLUE,        
PRUSSIAN BLUE,           
PHTHALO BLUE,                   
ULTRAMARINE BLUE,  
VANDYKE BROWN,       
BURNT UMBER,             
RAW SIENNA,                
YELLOW OCHRE,           
HOOKERS GREEN,        
TITANIUM WHITE,          
ZINC MIXING WHITE     
MARS BLACK                 
But you can use any colors you like.

Wet Pallet
Roll of Kitchen Paper Towel
Cup of Welsh Brew Tea 

Lessons are intended for private use only and are embellished with stories of general life subjects to make for an interesting experience a wide range of subjects will be discussed.
reference sources mentioned above are used only as an education means and all paintings of the lessons are painted over or destroyed after filming all music is royalty free unless stated above with links to the composer 

Copyright info: Videos produced by clive powell (clive5art) these are intended for private use only by non-profit community, home and school groups.  Please contact me for commercial/retail use licensing information.  Feel free to embed the videos as is, but please do not alter, remove watermarks, re-upload or otherwise change the original video.  Thank you.

Lessons are intended for private use only and are embellished with stories of general life subjects to make for an interesting experience a wide range of subjects will be discussed.
reference sources mentioned above are used only as an education means and all paintings of the lessons are painted over or destroyed after filming all music is royalty free unless stated above with links to the composer 

Copyright info: Videos produced by clive powell (clive5art) these are intended for private use only by non-profit community, home and school groups.  Please contact me for commercial/retail use licensing information.  Feel free to embed the videos as is, but please do not alter, remove watermarks, re-upload or otherwise change the original video.  Thank you.

Disclaimer: Some of the links above are affiliate links. Purchasing anything through these links helps to support this channel with no additional cost to you.

I make every effort to source my reference from royalty free sites for my instruction and your enjoyment 

Reference Sites royalty free :-
https://www.shutterstock.com
http://www.123rf.com
https://morguefile.com",CLIVE5ART,2025-05-05T18:30:08Z,https://i.ytimg.com/vi/9Pg-fcLRdPU/mqdefault.jpg,https://www.youtube.com/watch?v=9Pg-fcLRdPU,31.93,31:56
GwrAnsXkxIo,Relaxing Seascape / Acrylic Painting / STEP BY STEP #64,"Today, I painted  a view of Beautiful Relaxing Paradise Beach.
You can draw along easily.
Follow me step by step.
Please subscribe and like.
Thank you~~


Colors listed on the screen
-Acrylic painting
-Canvas 34cm*27cm
BGM uses the YouTube library

#painting #acrylicpainting #scenery 
#art #artwork #landscape #sea #seascape #waves #beach",Acrylic Painting Tutorial,2024-09-16T10:34:00Z,https://i.ytimg.com/vi/GwrAnsXkxIo/mqdefault.jpg,https://www.youtube.com/watch?v=GwrAnsXkxIo,18.05,18:03
